datetime,183 K Road,205 Queen Street,210 Queen Street,261 Queen Street,45 Queen Street,59 High Street,8 Darby Street (EW),8 Darby Street (NS),Te Ara Tahuhu Walkway
2012-01-23 06:00:00,0.0,0.0,0.0,117.0,230.0,46.0,0.0,0.0,0.0
2012-01-23 07:00:00,0.0,0.0,0.0,524.0,1098.0,164.0,0.0,0.0,0.0
2012-01-23 08:00:00,0.0,0.0,0.0,1083.0,1610.0,533.0,0.0,0.0,0.0
2012-01-23 09:00:00,0.0,0.0,0.0,857.0,1146.0,355.0,0.0,0.0,0.0
2012-01-23 10:00:00,0.0,0.0,0.0,918.0,1424.0,438.0,0.0,0.0,0.0
2012-01-23 11:00:00,0.0,0.0,0.0,1445.0,1669.0,487.0,0.0,0.0,0.0
2012-01-23 12:00:00,0.0,0.0,0.0,2108.0,2455.0,1030.0,0.0,0.0,0.0
2012-01-23 13:00:00,0.0,0.0,0.0,2049.0,2300.0,1022.0,0.0,0.0,0.0
2012-01-23 14:00:00,0.0,0.0,0.0,1748.0,1921.0,728.0,0.0,0.0,0.0
2012-01-23 15:00:00,0.0,0.0,0.0,1880.0,2021.0,706.0,0.0,0.0,0.0
2012-01-23 16:00:00,0.0,0.0,0.0,1751.0,2332.0,682.0,0.0,0.0,0.0
2012-01-23 17:00:00,0.0,0.0,0.0,1707.0,2029.0,790.0,0.0,0.0,0.0
2012-01-23 18:00:00,0.0,0.0,0.0,1211.0,1193.0,507.0,0.0,0.0,0.0
2012-01-23 19:00:00,0.0,0.0,0.0,837.0,738.0,323.0,0.0,0.0,0.0
2012-01-23 20:00:00,0.0,0.0,0.0,772.0,607.0,234.0,0.0,0.0,0.0
2012-01-23 21:00:00,0.0,0.0,0.0,534.0,380.0,190.0,0.0,0.0,0.0
2012-01-23 22:00:00,0.0,0.0,0.0,288.0,224.0,142.0,0.0,0.0,0.0
2012-01-23 23:00:00,0.0,0.0,0.0,168.0,141.0,77.0,0.0,0.0,0.0
2012-01-24 00:00:00,0.0,0.0,0.0,110.0,65.0,30.0,0.0,0.0,0.0
2012-01-24 01:00:00,0.0,0.0,0.0,53.0,28.0,10.0,0.0,0.0,0.0
2012-01-24 02:00:00,0.0,0.0,0.0,34.0,34.0,8.0,0.0,0.0,0.0
2012-01-24 03:00:00,0.0,0.0,0.0,43.0,14.0,4.0,0.0,0.0,0.0
2012-01-24 04:00:00,0.0,0.0,0.0,10.0,7.0,12.0,0.0,0.0,0.0
2012-01-24 05:00:00,0.0,0.0,0.0,38.0,43.0,20.0,0.0,0.0,0.0
2012-01-24 06:00:00,0.0,0.0,0.0,120.0,207.0,63.0,0.0,0.0,0.0
2012-01-24 07:00:00,0.0,0.0,0.0,515.0,1050.0,193.0,0.0,0.0,0.0
2012-01-24 08:00:00,0.0,0.0,0.0,963.0,1552.0,511.0,0.0,0.0,0.0
2012-01-24 09:00:00,0.0,0.0,0.0,913.0,985.0,390.0,0.0,0.0,0.0
2012-01-24 10:00:00,0.0,0.0,0.0,1062.0,1450.0,468.0,0.0,0.0,0.0
2012-01-24 11:00:00,0.0,0.0,0.0,1441.0,1548.0,556.0,0.0,0.0,0.0
2012-01-24 12:00:00,0.0,0.0,0.0,1953.0,2774.0,988.0,0.0,0.0,0.0
2012-01-24 13:00:00,0.0,0.0,0.0,2114.0,2528.0,1070.0,0.0,0.0,0.0
2012-01-24 14:00:00,0.0,0.0,0.0,1759.0,2068.0,708.0,0.0,0.0,0.0
2012-01-24 15:00:00,0.0,0.0,0.0,1799.0,1941.0,696.0,0.0,0.0,0.0
2012-01-24 16:00:00,0.0,0.0,0.0,1885.0,2292.0,725.0,0.0,0.0,0.0
2012-01-24 17:00:00,0.0,0.0,0.0,1821.0,2212.0,764.0,0.0,0.0,0.0
2012-01-24 18:00:00,0.0,0.0,0.0,1321.0,1347.0,509.0,0.0,0.0,0.0
2012-01-24 19:00:00,0.0,0.0,0.0,974.0,739.0,370.0,0.0,0.0,0.0
2012-01-24 20:00:00,0.0,0.0,0.0,864.0,683.0,260.0,0.0,0.0,0.0
2012-01-24 21:00:00,0.0,0.0,0.0,504.0,490.0,192.0,0.0,0.0,0.0
2012-01-24 22:00:00,0.0,0.0,0.0,359.0,306.0,155.0,0.0,0.0,0.0
2012-01-24 23:00:00,0.0,0.0,0.0,224.0,164.0,93.0,0.0,0.0,0.0
2012-01-25 00:00:00,0.0,0.0,0.0,80.0,101.0,38.0,0.0,0.0,0.0
2012-01-25 01:00:00,0.0,0.0,0.0,57.0,43.0,22.0,0.0,0.0,0.0
2012-01-25 02:00:00,0.0,0.0,0.0,68.0,44.0,18.0,0.0,0.0,0.0
2012-01-25 03:00:00,0.0,0.0,0.0,45.0,13.0,13.0,0.0,0.0,0.0
2012-01-25 04:00:00,0.0,0.0,0.0,16.0,25.0,10.0,0.0,0.0,0.0
2012-01-25 05:00:00,0.0,0.0,0.0,51.0,30.0,14.0,0.0,0.0,0.0
2012-01-25 06:00:00,0.0,0.0,0.0,154.0,199.0,44.0,0.0,0.0,0.0
2012-01-25 07:00:00,0.0,0.0,0.0,487.0,817.0,210.0,0.0,0.0,0.0
2012-01-25 08:00:00,0.0,0.0,0.0,1085.0,1604.0,520.0,0.0,0.0,0.0
2012-01-25 09:00:00,0.0,0.0,0.0,780.0,993.0,338.0,0.0,0.0,0.0
2012-01-25 10:00:00,0.0,0.0,0.0,983.0,1324.0,426.0,0.0,0.0,0.0
2012-01-25 11:00:00,0.0,0.0,0.0,1284.0,1414.0,524.0,0.0,0.0,0.0
2012-01-25 12:00:00,0.0,0.0,0.0,1998.0,2309.0,1117.0,0.0,0.0,0.0
2012-01-25 13:00:00,0.0,0.0,0.0,2039.0,2438.0,1027.0,0.0,0.0,0.0
2012-01-25 14:00:00,0.0,0.0,0.0,1550.0,1835.0,767.0,0.0,0.0,0.0
2012-01-25 15:00:00,0.0,0.0,0.0,1647.0,1840.0,654.0,0.0,0.0,0.0
2012-01-25 16:00:00,0.0,0.0,0.0,1937.0,2174.0,709.0,0.0,0.0,0.0
2012-01-25 17:00:00,0.0,0.0,0.0,1687.0,2278.0,826.0,0.0,0.0,0.0
2012-01-25 18:00:00,0.0,0.0,0.0,1281.0,1343.0,490.0,0.0,0.0,0.0
2012-01-25 19:00:00,0.0,0.0,0.0,805.0,821.0,347.0,0.0,0.0,0.0
2012-01-25 20:00:00,0.0,0.0,0.0,785.0,748.0,279.0,0.0,0.0,0.0
2012-01-25 21:00:00,0.0,0.0,0.0,530.0,570.0,205.0,0.0,0.0,0.0
2012-01-25 22:00:00,0.0,0.0,0.0,367.0,361.0,148.0,0.0,0.0,0.0
2012-01-25 23:00:00,0.0,0.0,0.0,375.0,403.0,117.0,0.0,0.0,0.0
2012-01-26 00:00:00,0.0,0.0,0.0,258.0,289.0,119.0,0.0,0.0,0.0
2012-01-26 01:00:00,0.0,0.0,0.0,144.0,193.0,112.0,0.0,0.0,0.0
2012-01-26 02:00:00,0.0,0.0,0.0,142.0,187.0,85.0,0.0,0.0,0.0
2012-01-26 03:00:00,0.0,0.0,0.0,105.0,132.0,76.0,0.0,0.0,0.0
2012-01-26 04:00:00,0.0,0.0,0.0,79.0,48.0,48.0,0.0,0.0,0.0
2012-01-26 05:00:00,0.0,0.0,0.0,82.0,44.0,31.0,0.0,0.0,0.0
2012-01-26 06:00:00,0.0,0.0,0.0,170.0,205.0,36.0,0.0,0.0,0.0
2012-01-26 07:00:00,0.0,0.0,0.0,453.0,815.0,192.0,0.0,0.0,0.0
2012-01-26 08:00:00,0.0,0.0,0.0,1020.0,1714.0,500.0,0.0,0.0,0.0
2012-01-26 09:00:00,0.0,0.0,0.0,867.0,1312.0,391.0,0.0,0.0,0.0
2012-01-26 10:00:00,0.0,0.0,0.0,1083.0,1527.0,423.0,0.0,0.0,0.0
2012-01-26 11:00:00,0.0,0.0,0.0,1285.0,1687.0,522.0,0.0,0.0,0.0
2012-01-26 12:00:00,0.0,0.0,0.0,2050.0,2609.0,1013.0,0.0,0.0,0.0
2012-01-26 13:00:00,0.0,0.0,0.0,2076.0,2610.0,1032.0,0.0,0.0,0.0
2012-01-26 14:00:00,0.0,0.0,0.0,1887.0,2106.0,735.0,0.0,0.0,0.0
2012-01-26 15:00:00,0.0,0.0,0.0,1868.0,2225.0,707.0,0.0,0.0,0.0
2012-01-26 16:00:00,0.0,0.0,0.0,1752.0,2112.0,772.0,0.0,0.0,0.0
2012-01-26 17:00:00,0.0,0.0,0.0,1997.0,2336.0,769.0,0.0,0.0,0.0
2012-01-26 18:00:00,0.0,0.0,0.0,1251.0,1327.0,589.0,0.0,0.0,0.0
2012-01-26 19:00:00,0.0,0.0,0.0,833.0,933.0,359.0,0.0,0.0,0.0
2012-01-26 20:00:00,0.0,0.0,0.0,876.0,663.0,309.0,0.0,0.0,0.0
2012-01-26 21:00:00,0.0,0.0,0.0,520.0,622.0,201.0,0.0,0.0,0.0
2012-01-26 22:00:00,0.0,0.0,0.0,379.0,345.0,140.0,0.0,0.0,0.0
2012-01-26 23:00:00,0.0,0.0,0.0,251.0,191.0,82.0,0.0,0.0,0.0
2012-01-27 00:00:00,0.0,0.0,0.0,198.0,117.0,71.0,0.0,0.0,0.0
2012-01-27 01:00:00,0.0,0.0,0.0,95.0,144.0,79.0,0.0,0.0,0.0
2012-01-27 02:00:00,0.0,0.0,0.0,71.0,55.0,30.0,0.0,0.0,0.0
2012-01-27 03:00:00,0.0,0.0,0.0,41.0,51.0,13.0,0.0,0.0,0.0
2012-01-27 04:00:00,0.0,0.0,0.0,39.0,18.0,12.0,0.0,0.0,0.0
2012-01-27 05:00:00,0.0,0.0,0.0,66.0,29.0,27.0,0.0,0.0,0.0
2012-01-27 06:00:00,0.0,0.0,0.0,150.0,188.0,36.0,0.0,0.0,0.0
2012-01-27 07:00:00,0.0,0.0,0.0,442.0,746.0,198.0,0.0,0.0,0.0
2012-01-27 08:00:00,0.0,0.0,0.0,899.0,1546.0,444.0,0.0,0.0,0.0
2012-01-27 09:00:00,0.0,0.0,0.0,847.0,1107.0,339.0,0.0,0.0,0.0
2012-01-27 10:00:00,0.0,0.0,0.0,1023.0,1274.0,418.0,0.0,0.0,0.0
2012-01-27 11:00:00,0.0,0.0,0.0,1284.0,1547.0,538.0,0.0,0.0,0.0
2012-01-27 12:00:00,0.0,0.0,0.0,1801.0,2225.0,858.0,0.0,0.0,0.0
2012-01-27 13:00:00,0.0,0.0,0.0,1517.0,2038.0,828.0,0.0,0.0,0.0
2012-01-27 14:00:00,0.0,0.0,0.0,1510.0,1763.0,615.0,0.0,0.0,0.0
2012-01-27 15:00:00,0.0,0.0,0.0,1614.0,1829.0,607.0,0.0,0.0,0.0
2012-01-27 16:00:00,0.0,0.0,0.0,1836.0,2153.0,606.0,0.0,0.0,0.0
2012-01-27 17:00:00,0.0,0.0,0.0,1650.0,2119.0,638.0,0.0,0.0,0.0
2012-01-27 18:00:00,0.0,0.0,0.0,1261.0,1522.0,487.0,0.0,0.0,0.0
2012-01-27 19:00:00,0.0,0.0,0.0,1085.0,963.0,441.0,0.0,0.0,0.0
2012-01-27 20:00:00,0.0,0.0,0.0,1018.0,812.0,402.0,0.0,0.0,0.0
2012-01-27 21:00:00,0.0,0.0,0.0,763.0,770.0,316.0,0.0,0.0,0.0
2012-01-27 22:00:00,0.0,0.0,0.0,679.0,629.0,191.0,0.0,0.0,0.0
2012-01-27 23:00:00,0.0,0.0,0.0,519.0,432.0,191.0,0.0,0.0,0.0
2012-01-28 00:00:00,0.0,0.0,0.0,367.0,408.0,136.0,0.0,0.0,0.0
2012-01-28 01:00:00,0.0,0.0,0.0,320.0,321.0,134.0,0.0,0.0,0.0
2012-01-28 02:00:00,0.0,0.0,0.0,298.0,408.0,86.0,0.0,0.0,0.0
2012-01-28 03:00:00,0.0,0.0,0.0,117.0,225.0,73.0,0.0,0.0,0.0
2012-01-28 04:00:00,0.0,0.0,0.0,74.0,172.0,33.0,0.0,0.0,0.0
2012-01-28 05:00:00,0.0,0.0,0.0,51.0,48.0,41.0,0.0,0.0,0.0
2012-01-28 06:00:00,0.0,0.0,0.0,67.0,52.0,16.0,0.0,0.0,0.0
2012-01-28 07:00:00,0.0,0.0,0.0,151.0,110.0,35.0,0.0,0.0,0.0
2012-01-28 08:00:00,0.0,0.0,0.0,295.0,284.0,53.0,0.0,0.0,0.0
2012-01-28 09:00:00,0.0,0.0,0.0,504.0,864.0,168.0,0.0,0.0,0.0
2012-01-28 10:00:00,0.0,0.0,0.0,847.0,1147.0,252.0,0.0,0.0,0.0
2012-01-28 11:00:00,0.0,0.0,0.0,1136.0,1433.0,354.0,0.0,0.0,0.0
2012-01-28 12:00:00,0.0,0.0,0.0,1153.0,1556.0,348.0,0.0,0.0,0.0
2012-01-28 13:00:00,0.0,0.0,0.0,1467.0,1659.0,479.0,0.0,0.0,0.0
2012-01-28 14:00:00,0.0,0.0,0.0,1456.0,1858.0,546.0,0.0,0.0,0.0
2012-01-28 15:00:00,0.0,0.0,0.0,1693.0,2051.0,490.0,0.0,0.0,0.0
2012-01-28 16:00:00,0.0,0.0,0.0,1437.0,1740.0,506.0,0.0,0.0,0.0
2012-01-28 17:00:00,0.0,0.0,0.0,1365.0,1379.0,434.0,0.0,0.0,0.0
2012-01-28 18:00:00,0.0,0.0,0.0,1058.0,1141.0,348.0,0.0,0.0,0.0
2012-01-28 19:00:00,0.0,0.0,0.0,882.0,909.0,329.0,0.0,0.0,0.0
2012-01-28 20:00:00,0.0,0.0,0.0,876.0,783.0,214.0,0.0,0.0,0.0
2012-01-28 21:00:00,0.0,0.0,0.0,771.0,646.0,202.0,0.0,0.0,0.0
2012-01-28 22:00:00,0.0,0.0,0.0,591.0,481.0,246.0,0.0,0.0,0.0
2012-01-28 23:00:00,0.0,0.0,0.0,675.0,662.0,208.0,0.0,0.0,0.0
2012-01-29 00:00:00,0.0,0.0,0.0,513.0,701.0,150.0,0.0,0.0,0.0
2012-01-29 01:00:00,0.0,0.0,0.0,384.0,854.0,158.0,0.0,0.0,0.0
2012-01-29 02:00:00,0.0,0.0,0.0,376.0,718.0,143.0,0.0,0.0,0.0
2012-01-29 03:00:00,0.0,0.0,0.0,255.0,413.0,102.0,0.0,0.0,0.0
2012-01-29 04:00:00,0.0,0.0,0.0,144.0,196.0,84.0,0.0,0.0,0.0
2012-01-29 05:00:00,0.0,0.0,0.0,83.0,99.0,38.0,0.0,0.0,0.0
2012-01-29 06:00:00,0.0,0.0,0.0,83.0,62.0,18.0,0.0,0.0,0.0
2012-01-29 07:00:00,0.0,0.0,0.0,99.0,99.0,21.0,0.0,0.0,0.0
2012-01-29 08:00:00,0.0,0.0,0.0,179.0,284.0,39.0,0.0,0.0,0.0
2012-01-29 09:00:00,0.0,0.0,0.0,422.0,573.0,101.0,0.0,0.0,0.0
2012-01-29 10:00:00,0.0,0.0,0.0,601.0,747.0,168.0,0.0,0.0,0.0
2012-01-29 11:00:00,0.0,0.0,0.0,813.0,1064.0,224.0,0.0,0.0,0.0
2012-01-29 12:00:00,0.0,0.0,0.0,1079.0,1251.0,288.0,0.0,0.0,0.0
2012-01-29 13:00:00,0.0,0.0,0.0,1140.0,1347.0,483.0,0.0,0.0,0.0
2012-01-29 14:00:00,0.0,0.0,0.0,1205.0,1602.0,412.0,0.0,0.0,0.0
2012-01-29 15:00:00,0.0,0.0,0.0,1317.0,1452.0,434.0,0.0,0.0,0.0
2012-01-29 16:00:00,0.0,0.0,0.0,1230.0,1470.0,402.0,0.0,0.0,0.0
2012-01-29 17:00:00,0.0,0.0,0.0,1171.0,1388.0,383.0,0.0,0.0,0.0
2012-01-29 18:00:00,0.0,0.0,0.0,878.0,947.0,292.0,0.0,0.0,0.0
2012-01-29 19:00:00,0.0,0.0,0.0,775.0,777.0,202.0,0.0,0.0,0.0
2012-01-29 20:00:00,0.0,0.0,0.0,871.0,691.0,213.0,0.0,0.0,0.0
2012-01-29 21:00:00,0.0,0.0,0.0,644.0,601.0,167.0,0.0,0.0,0.0
2012-01-29 22:00:00,0.0,0.0,0.0,461.0,391.0,150.0,0.0,0.0,0.0
2012-01-29 23:00:00,0.0,0.0,0.0,355.0,239.0,113.0,0.0,0.0,0.0
2012-01-30 00:00:00,0.0,0.0,0.0,245.0,162.0,78.0,0.0,0.0,0.0
2012-01-30 01:00:00,0.0,0.0,0.0,123.0,112.0,45.0,0.0,0.0,0.0
2012-01-30 02:00:00,0.0,0.0,0.0,87.0,165.0,35.0,0.0,0.0,0.0
2012-01-30 03:00:00,0.0,0.0,0.0,74.0,75.0,17.0,0.0,0.0,0.0
2012-01-30 04:00:00,0.0,0.0,0.0,34.0,39.0,16.0,0.0,0.0,0.0
2012-01-30 05:00:00,0.0,0.0,0.0,19.0,10.0,9.0,0.0,0.0,0.0
2012-01-30 06:00:00,0.0,0.0,0.0,65.0,40.0,14.0,0.0,0.0,0.0
2012-01-30 07:00:00,0.0,0.0,0.0,76.0,90.0,28.0,0.0,0.0,0.0
2012-01-30 08:00:00,0.0,0.0,0.0,250.0,320.0,67.0,0.0,0.0,0.0
2012-01-30 09:00:00,0.0,0.0,0.0,522.0,702.0,115.0,0.0,0.0,0.0
2012-01-30 10:00:00,0.0,0.0,0.0,763.0,988.0,166.0,0.0,0.0,0.0
2012-01-30 11:00:00,0.0,0.0,0.0,936.0,1255.0,261.0,0.0,0.0,0.0
2012-01-30 12:00:00,0.0,0.0,0.0,1108.0,1591.0,321.0,0.0,0.0,0.0
2012-01-30 13:00:00,0.0,0.0,0.0,1354.0,1819.0,378.0,0.0,0.0,0.0
2012-01-30 14:00:00,0.0,0.0,0.0,1351.0,1896.0,455.0,0.0,0.0,0.0
2012-01-30 15:00:00,0.0,0.0,0.0,1376.0,1769.0,430.0,0.0,0.0,0.0
2012-01-30 16:00:00,0.0,0.0,0.0,1388.0,1679.0,365.0,0.0,0.0,0.0
2012-01-30 17:00:00,0.0,0.0,0.0,1097.0,1278.0,349.0,0.0,0.0,0.0
2012-01-30 18:00:00,0.0,0.0,0.0,919.0,1038.0,249.0,0.0,0.0,0.0
2012-01-30 19:00:00,0.0,0.0,0.0,696.0,779.0,245.0,0.0,0.0,0.0
2012-01-30 20:00:00,0.0,0.0,0.0,680.0,544.0,179.0,0.0,0.0,0.0
2012-01-30 21:00:00,0.0,0.0,0.0,472.0,508.0,130.0,0.0,0.0,0.0
2012-01-30 22:00:00,0.0,0.0,0.0,291.0,538.0,102.0,0.0,0.0,0.0
2012-01-30 23:00:00,0.0,0.0,0.0,237.0,251.0,74.0,0.0,0.0,0.0
2012-01-31 00:00:00,0.0,0.0,0.0,132.0,98.0,62.0,0.0,0.0,0.0
2012-01-31 01:00:00,0.0,0.0,0.0,90.0,56.0,34.0,0.0,0.0,0.0
2012-01-31 02:00:00,0.0,0.0,0.0,41.0,25.0,22.0,0.0,0.0,0.0
2012-01-31 03:00:00,0.0,0.0,0.0,30.0,18.0,16.0,0.0,0.0,0.0
2012-01-31 04:00:00,0.0,0.0,0.0,35.0,19.0,8.0,0.0,0.0,0.0
2012-01-31 05:00:00,0.0,0.0,0.0,46.0,38.0,13.0,0.0,0.0,0.0
2012-01-31 06:00:00,0.0,0.0,0.0,140.0,181.0,48.0,0.0,0.0,0.0
2012-01-31 07:00:00,0.0,0.0,0.0,506.0,841.0,191.0,0.0,0.0,0.0
2012-01-31 08:00:00,0.0,0.0,0.0,1072.0,1749.0,511.0,0.0,0.0,0.0
2012-01-31 09:00:00,0.0,0.0,0.0,1083.0,1811.0,396.0,0.0,0.0,0.0
2012-01-31 10:00:00,0.0,0.0,0.0,1202.0,1909.0,421.0,0.0,0.0,0.0
2012-01-31 11:00:00,0.0,0.0,0.0,1412.0,1861.0,518.0,0.0,0.0,0.0
2012-01-31 12:00:00,0.0,0.0,0.0,2186.0,2627.0,1000.0,0.0,0.0,0.0
2012-01-31 13:00:00,0.0,0.0,0.0,2104.0,2809.0,1016.0,0.0,0.0,0.0
2012-01-31 14:00:00,0.0,0.0,0.0,1884.0,2284.0,776.0,0.0,0.0,0.0
2012-01-31 15:00:00,0.0,0.0,0.0,1924.0,2091.0,771.0,0.0,0.0,0.0
2012-01-31 16:00:00,0.0,0.0,0.0,1933.0,2449.0,738.0,0.0,0.0,0.0
2012-01-31 17:00:00,0.0,0.0,0.0,1780.0,2443.0,702.0,0.0,0.0,0.0
2012-01-31 18:00:00,0.0,0.0,0.0,1080.0,1309.0,476.0,0.0,0.0,0.0
2012-01-31 19:00:00,0.0,0.0,0.0,863.0,776.0,357.0,0.0,0.0,0.0
2012-01-31 20:00:00,0.0,0.0,0.0,850.0,592.0,243.0,0.0,0.0,0.0
2012-01-31 21:00:00,0.0,0.0,0.0,507.0,475.0,202.0,0.0,0.0,0.0
2012-01-31 22:00:00,0.0,0.0,0.0,378.0,355.0,122.0,0.0,0.0,0.0
2012-01-31 23:00:00,0.0,0.0,0.0,275.0,254.0,75.0,0.0,0.0,0.0
2012-02-01 00:00:00,0.0,0.0,0.0,134.0,147.0,43.0,0.0,0.0,0.0
2012-02-01 01:00:00,0.0,0.0,0.0,72.0,50.0,39.0,0.0,0.0,0.0
2012-02-01 02:00:00,0.0,0.0,0.0,40.0,25.0,17.0,0.0,0.0,0.0
2012-02-01 03:00:00,0.0,0.0,0.0,47.0,35.0,11.0,0.0,0.0,0.0
2012-02-01 04:00:00,0.0,0.0,0.0,11.0,13.0,9.0,0.0,0.0,0.0
2012-02-01 05:00:00,0.0,0.0,0.0,78.0,45.0,18.0,0.0,0.0,0.0
2012-02-01 06:00:00,0.0,0.0,0.0,140.0,181.0,34.0,0.0,0.0,0.0
2012-02-01 07:00:00,0.0,0.0,0.0,517.0,825.0,243.0,0.0,0.0,0.0
2012-02-01 08:00:00,0.0,0.0,0.0,986.0,1664.0,484.0,0.0,0.0,0.0
2012-02-01 09:00:00,0.0,0.0,0.0,770.0,1269.0,356.0,0.0,0.0,0.0
2012-02-01 10:00:00,0.0,0.0,0.0,1015.0,1289.0,496.0,0.0,0.0,0.0
2012-02-01 11:00:00,0.0,0.0,0.0,1271.0,1559.0,527.0,0.0,0.0,0.0
2012-02-01 12:00:00,0.0,0.0,0.0,1882.0,2325.0,889.0,0.0,0.0,0.0
2012-02-01 13:00:00,0.0,0.0,0.0,1913.0,2389.0,1054.0,0.0,0.0,0.0
2012-02-01 14:00:00,0.0,0.0,0.0,1739.0,1809.0,696.0,0.0,0.0,0.0
2012-02-01 15:00:00,0.0,0.0,0.0,1816.0,1929.0,763.0,0.0,0.0,0.0
2012-02-01 16:00:00,0.0,0.0,0.0,1899.0,2194.0,751.0,0.0,0.0,0.0
2012-02-01 17:00:00,0.0,0.0,0.0,1741.0,2356.0,836.0,0.0,0.0,0.0
2012-02-01 18:00:00,0.0,0.0,0.0,1146.0,1368.0,567.0,0.0,0.0,0.0
2012-02-01 19:00:00,0.0,0.0,0.0,818.0,791.0,345.0,0.0,0.0,0.0
2012-02-01 20:00:00,0.0,0.0,0.0,821.0,676.0,269.0,0.0,0.0,0.0
2012-02-01 21:00:00,0.0,0.0,0.0,571.0,637.0,259.0,0.0,0.0,0.0
2012-02-01 22:00:00,0.0,0.0,0.0,421.0,405.0,110.0,0.0,0.0,0.0
2012-02-01 23:00:00,0.0,0.0,0.0,403.0,300.0,127.0,0.0,0.0,0.0
2012-02-02 00:00:00,0.0,0.0,0.0,276.0,277.0,101.0,0.0,0.0,0.0
2012-02-02 01:00:00,0.0,0.0,0.0,211.0,215.0,135.0,0.0,0.0,0.0
2012-02-02 02:00:00,0.0,0.0,0.0,107.0,217.0,83.0,0.0,0.0,0.0
2012-02-02 03:00:00,0.0,0.0,0.0,106.0,126.0,60.0,0.0,0.0,0.0
2012-02-02 04:00:00,0.0,0.0,0.0,64.0,45.0,56.0,0.0,0.0,0.0
2012-02-02 05:00:00,0.0,0.0,0.0,61.0,48.0,26.0,0.0,0.0,0.0
2012-02-02 06:00:00,0.0,0.0,0.0,151.0,243.0,55.0,0.0,0.0,0.0
2012-02-02 07:00:00,0.0,0.0,0.0,481.0,865.0,192.0,0.0,0.0,0.0
2012-02-02 08:00:00,0.0,0.0,0.0,979.0,1706.0,441.0,0.0,0.0,0.0
2012-02-02 09:00:00,0.0,0.0,0.0,795.0,1142.0,350.0,0.0,0.0,0.0
2012-02-02 10:00:00,0.0,0.0,0.0,923.0,1228.0,425.0,0.0,0.0,0.0
2012-02-02 11:00:00,0.0,0.0,0.0,1251.0,1502.0,473.0,0.0,0.0,0.0
2012-02-02 12:00:00,0.0,0.0,0.0,2033.0,2494.0,839.0,0.0,0.0,0.0
2012-02-02 13:00:00,0.0,0.0,0.0,2089.0,2433.0,1076.0,0.0,0.0,0.0
2012-02-02 14:00:00,0.0,0.0,0.0,1762.0,1943.0,750.0,0.0,0.0,0.0
2012-02-02 15:00:00,0.0,0.0,0.0,1771.0,1977.0,702.0,0.0,0.0,0.0
2012-02-02 16:00:00,0.0,0.0,0.0,1835.0,2103.0,791.0,0.0,0.0,0.0
2012-02-02 17:00:00,0.0,0.0,0.0,1763.0,2316.0,759.0,0.0,0.0,0.0
2012-02-02 18:00:00,0.0,0.0,0.0,1259.0,1341.0,522.0,0.0,0.0,0.0
2012-02-02 19:00:00,0.0,0.0,0.0,879.0,848.0,375.0,0.0,0.0,0.0
2012-02-02 20:00:00,0.0,0.0,0.0,788.0,705.0,303.0,0.0,0.0,0.0
2012-02-02 21:00:00,0.0,0.0,0.0,599.0,570.0,248.0,0.0,0.0,0.0
2012-02-02 22:00:00,0.0,0.0,0.0,339.0,301.0,180.0,0.0,0.0,0.0
2012-02-02 23:00:00,0.0,0.0,0.0,243.0,183.0,105.0,0.0,0.0,0.0
2012-02-03 00:00:00,0.0,0.0,0.0,148.0,136.0,68.0,0.0,0.0,0.0
2012-02-03 01:00:00,0.0,0.0,0.0,84.0,154.0,52.0,0.0,0.0,0.0
2012-02-03 02:00:00,0.0,0.0,0.0,77.0,74.0,57.0,0.0,0.0,0.0
2012-02-03 03:00:00,0.0,0.0,0.0,45.0,60.0,28.0,0.0,0.0,0.0
2012-02-03 04:00:00,0.0,0.0,0.0,51.0,21.0,8.0,0.0,0.0,0.0
2012-02-03 05:00:00,0.0,0.0,0.0,74.0,72.0,24.0,0.0,0.0,0.0
2012-02-03 06:00:00,0.0,0.0,0.0,122.0,240.0,40.0,0.0,0.0,0.0
2012-02-03 07:00:00,0.0,0.0,0.0,465.0,812.0,196.0,0.0,0.0,0.0
2012-02-03 08:00:00,0.0,0.0,0.0,934.0,1674.0,457.0,0.0,0.0,0.0
2012-02-03 09:00:00,0.0,0.0,0.0,754.0,1013.0,347.0,0.0,0.0,0.0
2012-02-03 10:00:00,0.0,0.0,0.0,979.0,1129.0,380.0,0.0,0.0,0.0
2012-02-03 11:00:00,0.0,0.0,0.0,1288.0,1493.0,489.0,0.0,0.0,0.0
2012-02-03 12:00:00,0.0,0.0,0.0,1969.0,2341.0,878.0,0.0,0.0,0.0
2012-02-03 13:00:00,0.0,0.0,0.0,2016.0,2337.0,1079.0,0.0,0.0,0.0
2012-02-03 14:00:00,0.0,0.0,0.0,1819.0,1846.0,785.0,0.0,0.0,0.0
2012-02-03 15:00:00,0.0,0.0,0.0,1880.0,2033.0,831.0,0.0,0.0,0.0
2012-02-03 16:00:00,0.0,0.0,0.0,1930.0,2256.0,704.0,0.0,0.0,0.0
2012-02-03 17:00:00,0.0,0.0,0.0,1953.0,2349.0,958.0,0.0,0.0,0.0
2012-02-03 18:00:00,0.0,0.0,0.0,1618.0,1561.0,743.0,0.0,0.0,0.0
2012-02-03 19:00:00,0.0,0.0,0.0,1146.0,1044.0,576.0,0.0,0.0,0.0
2012-02-03 20:00:00,0.0,0.0,0.0,1005.0,1016.0,491.0,0.0,0.0,0.0
